     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/09/2012-06/15/2012,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                          
R110,FLATBUSH AVE & NOSTRAND AV    ,00036179,00001707,00000421,00000775,00000024,00021772,00028071,00000000,00000000,00000000,00000000,00000232,00000000,00000036,00002407,00000206,00000113,00000000,00000154,00000000,00000000,00000000,00000000,                                                                                                                               
R111,23RD STREET & 8TH AVENUE      ,00060412,00004018,00000313,00001339,00000059,00020568,00048885,00000000,00000000,00000000,00000000,00000504,00000001,00000097,00001881,00000722,00000403,00000000,00000691,00000000,00000000,00000000,00000000,                                                                                                                               
R112,FORDHAM RD/GRAND CONCOURSE    ,00028031,00000895,00000174,00000362,00000018,00017894,00012750,00000000,00000000,00000000,00000000,00000045,00000000,00000053,00000786,00000053,00000036,00000000,00000077,00000000,00000000,00000000,00000000,                                                                                                                               
R113,SEVENTH AVENUE & WEST 53RD    ,00045263,00001222,00000073,00000332,00000588,00011397,00022893,00000000,00000000,00000000,00000000,00000454,00000000,00000747,00002501,00000776,00000206,00000000,00000559,00000000,00000000,00000000,00000000,                                                                                                                               
R114,PARSONS BLVD & HILLSIDE AV    ,00013387,00000705,00000111,00000337,00000001,00005969,00009845,00000000,00000000,00000000,00000000,00000058,00000000,00000002,00000596,00000051,00000047,00000000,00000047,00000000,00000000,00000000,00000000,                                                                                                                               
R115,169TH STREET & HILLSIDE AVE   ,00020358,00001019,00000114,00000424,00000005,00007010,00015021,00000000,00000000,00000000,00000000,00000095,00000000,00000009,00000472,00000089,00000060,00000000,00000106,00000000,00000000,00000000,00000000,                                                                                                                               
R116,50TH STREET & 7TH AVENUE      ,00076827,00003071,00000308,00000642,00001052,00022104,00043271,00000000,00000000,00000000,00000000,00000722,00000000,00001486,00002592,00001214,00000431,00000000,00000627,00000000,00000000,00000000,00000000,                                                                                                                               
R117,242ND STREET & BROADWAY       ,00012354,00000570,00000065,00000189,00000008,00006259,00008129,00000000,00000000,00000000,00000000,00000070,00000000,00000010,00000516,00000093,00000029,00000000,00000042,00000000,00000000,00000000,00000000,                                                                                                                               
R118,CANAL STREET                  ,00023827,00003295,00000096,00002162,00000030,00005770,00032564,00000000,00000000,00000000,00000000,00000155,00000000,00000057,00000616,00000194,00000117,00000000,00000139,00000000,00000000,00000000,00000000,                                                                                                                               
R119,FORDHAM ROAD & JEROME AVE     ,00030457,00001104,00000227,00000360,00000008,00020663,00012979,00000000,00000000,00000000,00000000,00000020,00000000,00000016,00000870,00000048,00000064,00000000,00000055,00000000,00000000,00000000,00000000,                                                                                                                               
R120,MORRISON AVE & WESTCHESTER    ,00016170,00000605,00000102,00000181,00000000,00011289,00005989,00000000,00000000,00000000,00000000,00000026,00000000,00000006,00000396,00000011,00000021,00000000,00000026,00000000,00000000,00000000,00000000,                                                                                                                               
R121,QUEENSBORO PLAZA              ,00022210,00000676,00000090,00000306,00000091,00011959,00017293,00000000,00000000,00000000,00000000,00000063,00000000,00000183,00000840,00000223,00000193,00000000,00000156,00000000,00000000,00000000,00000000,                                                                                                                               
R122,90TH STREET/ELMHURST AVENUE   ,00044709,00001912,00000230,00000532,00000011,00022947,00025528,00000000,00000000,00000000,00000000,00000118,00000000,00000004,00000766,00000095,00000068,00000000,00000094,00000000,00000000,00000000,00000000,                                                                                                                               
R123,FRANKLIN AVE/EASTERN PKWY     ,00029001,00001358,00000245,00000387,00000027,00013943,00026510,00000000,00000000,00000000,00000000,00000114,00000000,00000013,00001525,00000119,00000185,00000000,00000171,00000000,00000000,00000000,00000000,                                                                                                                               
R124,KINGSTON AVE/EASTERN PKWY     ,00013773,00000861,00000103,00000291,00000001,00005558,00006355,00000000,00000000,00000000,00000000,00000042,00000000,00000002,00000377,00000064,00000029,00000000,00000022,00000000,00000000,00000000,00000000,                                                                                                                               
R125,BROAD STREET & WALL STREET    ,00013394,00000453,00000037,00000125,00000018,00003345,00009266,00000000,00000000,00000000,00000000,00000249,00000000,00000027,00000658,00000201,00000094,00000000,00000096,00000000,00000000,00000000,00000000,                                                                                                                               
R126,175TH STREET/FT WASHINGTON    ,00040133,00002101,00000140,00000474,00000003,00012183,00019555,00000000,00000000,00000000,00000000,00000248,00000000,00000016,00000829,00000232,00000187,00000000,00000161,00000000,00000000,00000000,00000000,                                                                                                                               
R127,JAY ST-METROTECH              ,00079919,00003828,00000497,00001352,00000112,00029542,00054077,00000000,00000000,00000000,00000000,00000340,00000000,00000201,00002361,00000766,00000524,00000000,00000428,00000000,00000000,00000000,00000000,                                                                                                                               
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00012594,00000681,00000082,00000192,00000005,00004696,00007741,00000000,00000000,00000000,00000000,00000070,00000000,00000017,00000236,00000046,00000033,00000000,00000053,00000000,00000000,00000000,00000000,                                                                                                                               
R129,BERGEN STREET-SMITH STREET    ,00030111,00001235,00000073,00000264,00000007,00007884,00027481,00000000,00000000,00000000,00000000,00000265,00000000,00000027,00001221,00000388,00000178,00000000,00000245,00000000,00000000,00000000,00000000,                                                                                                                               
R130,KINGS HIGHWAY-MCDONALD AVE    ,00009070,00000679,00000036,00000218,00000004,00002823,00005862,00000000,00000000,00000000,00000000,00000096,00000000,00000000,00000161,00000096,00000038,00000000,00000026,00000000,00000000,00000000,00000000,                                                                                                                               
R131,23RD STREET-PARK AVE SOUTH    ,00075747,00003928,00000302,00000924,00000389,00017683,00054525,00000000,00000000,00000000,00000000,00000873,00000000,00000696,00002348,00001140,00000446,00000000,00000445,00000000,00000000,00000000,00000000,                                                                                                                               
R132,125TH STREET-LEXINGTON AVE    ,00070118,00003523,00000696,00001772,00000399,00040031,00040708,00000000,00000000,00000000,00000000,00000221,00000000,00000902,00002371,00000368,00000235,00000000,00000242,00000000,00000000,00000000,00000000,                                                                                                                               
R133,MOSHOLU PARKWAY-JEROME AVE    ,00022765,00001241,00000199,00000335,00000009,00011253,00011013,00000000,00000000,00000000,00000000,00000039,00000000,00000017,00000977,00000096,00000053,00000000,00000088,00000000,00000000,00000000,00000000,                                                                                                                               
R134,HUNTERS PT AVE-49TH AVE       ,00016459,00000570,00000055,00000149,00001013,00004001,00006584,00000000,00000000,00000000,00000000,00000128,00000000,00001502,00001027,00000339,00000032,00000000,00000035,00000000,00000000,00000000,00000000,                                                                                                                               
R135,NEWKIRK AVE-NOSTRAND AVE      ,00018159,00000891,00000178,00000289,00000004,00009773,00008970,00000000,00000000,00000000,00000000,00000074,00000000,00000006,00000784,00000020,00000042,00000000,00000042,00000000,00000000,00000000,00000000,                                                                                                                               
R136,SHEEPSHEAD BAY ROAD           ,00033937,00002634,00000197,00000892,00000009,00007595,00024212,00000000,00000000,00000000,00000000,00000483,00000000,00000009,00001382,00000297,00000094,00000000,00000056,00000000,00000000,00000000,00000000,                                                                                                                               
R137,MYRTLE AVE-GATES AVENUE       ,00042428,00001357,00000182,00000466,00000008,00021082,00028500,00000000,00000000,00000000,00000000,00000110,00000000,00000000,00000968,00000060,00000138,00000000,00000121,00000000,00000000,00000000,00000000,                                                                                                                               
R138,WEST 4TH ST-WASHINGTON SQ     ,00111379,00005399,00000431,00001230,00000223,00034359,00085114,00000000,00000000,00000000,00000000,00000880,00000000,00000386,00002911,00001502,00000788,00000000,00001192,00000000,00000000,00000000,00000000,                                                                                                                               
R139,CANAL STREET-LISPENARD ST     ,00056256,00001611,00000147,00000396,00000449,00013933,00034935,00000000,00000000,00000000,00000000,00000433,00000000,00001030,00001109,00000794,00000365,00000000,00000471,00000000,00000000,00000000,00000000,                                                                                                                               
R140,QUEENS PLAZA-JACKSON AVE      ,00019128,00000829,00000109,00000367,00000072,00008215,00014265,00000000,00000000,00000000,00000000,00000102,00000000,00000101,00001160,00000222,00000154,00000000,00000171,00000000,00000000,00000000,00000000,                                                                                                                               
R141,71ST AVE-CONTINENTAL AVE      ,00061762,00005819,00000391,00001675,00000048,00016538,00051606,00000000,00000000,00000000,00000000,00000784,00000000,00000090,00002509,00000929,00000470,00000000,00000235,00000000,00000000,00000000,00000000,                                                                                                                               
R142,ESSEX ST-DELANCEY ST          ,00057590,00002590,00000272,00000861,00000042,00021435,00044202,00000000,00000001,00000000,00000000,00000292,00000000,00000071,00001797,00000396,00000275,00000000,00000433,00000000,00000000,00000000,00000000,                                                                                                                               
R143,28TH STREET-PARK AVE SOUTH    ,00062005,00002779,00000213,00000548,00000270,00017020,00040990,00000000,00000000,00000000,00000000,00000692,00000000,00000320,00002953,00000737,00000376,00000000,00000413,00000000,00000000,00000000,00000000,                                                                                                                               
R144,96TH STREET-LEXINGTON AVE     ,00062409,00003818,00000265,00000982,00000113,00019022,00050368,00000000,00000000,00000000,00000000,00000423,00000000,00000230,00003285,00000775,00000512,00000000,00000373,00000000,00000000,00000000,00000000,                                                                                                                               
R145,241ST ST-WHITE PLAINS RD      ,00014627,00000506,00000093,00000130,00000006,00007039,00004058,00000000,00000000,00000000,00000000,00000020,00000000,00000002,00000341,00000023,00000027,00000000,00000108,00000000,00000000,00000000,00000000,                                                                                                                               
R146,HUNTS PT AVE-SOUTHERN BLVD    ,00020465,00000792,00000166,00000368,00000003,00015836,00010757,00000000,00000000,00000000,00000000,00000050,00000000,00000003,00000793,00000044,00000041,00000000,00000045,00000000,00000000,00000000,00000000,                                                                                                                               
R147,61ST STREET-ROOSEVELT AVE     ,00041173,00002377,00000189,00000653,00000445,00016645,00034634,00000000,00000000,00000000,00000000,00000212,00000000,00000688,00001073,00000250,00000177,00000000,00000203,00000000,00000000,00000000,00000000,                                                                                                                               
R148,PARKSIDE AVE-OCEAN AVE        ,00012216,00000576,00000156,00000291,00000010,00006895,00009194,00000000,00000000,00000000,00000000,00000066,00000000,00000004,00000659,00000045,00000071,00000000,00000046,00000000,00000000,00000000,00000000,                                                                                                                               
R149,NEWKIRK PLAZA                 ,00024558,00001515,00000220,00000533,00000002,00010632,00018697,00000000,00000000,00000000,00000000,00000129,00000000,00000013,00000869,00000171,00000104,00000000,00000069,00000000,00000000,00000000,00000000,                                                                                                                               
R150,AVENUE U-EAST 16TH STREET     ,00014415,00001159,00000069,00000612,00000009,00003850,00012861,00000000,00000000,00000000,00000000,00000120,00000000,00000003,00000356,00000100,00000075,00000000,00000040,00000000,00000000,00000000,00000000,                                                                                                                               
R151,STILLWELL AVE-CONEY ISLAND    ,00048278,00002311,00000264,00001298,00000010,00019411,00020675,00000000,00000000,00000000,00000000,00000117,00000000,00000006,00000745,00000138,00000061,00000000,00000287,00000000,00000000,00000000,00000000,                                                                                                                               
R152,ROCKAWAY PKWY-GLENWOOD RD     ,00025649,00000800,00000185,00000444,00000001,00016615,00015189,00000000,00000000,00000000,00000000,00000116,00000000,00000003,00001470,00000080,00000062,00000000,00000071,00000000,00000000,00000000,00000000,                                                                                                                               
R153,UTICA AVE-STUYVESANT AVE      ,00029210,00001075,00000279,00000405,00000005,00021401,00020071,00000000,00000000,00000000,00000000,00000081,00000000,00000024,00001310,00000066,00000111,00000000,00000189,00000000,00000000,00000000,00000000,                                                                                                                               
R154,TREMONT AVE-179TH ST          ,00019328,00000636,00000199,00000366,00000003,00015293,00010059,00000000,00000000,00000000,00000000,00000048,00000000,00000021,00000732,00000029,00000026,00000000,00000077,00000000,00000000,00000000,00000000,                                                                                                                               
R155,KINGSBRIDGE RD-196TH ST       ,00018192,00000657,00000141,00000250,00000004,00010912,00008335,00000000,00000000,00000000,00000000,00000028,00000000,00000009,00000639,00000015,00000033,00000000,00000040,00000000,00000000,00000000,00000000,                                                                                                                               
R156,BEDFORD PARK BLVD-203RD ST    ,00014235,00000727,00000132,00000216,00000001,00007529,00008636,00000000,00000000,00000000,00000000,00000033,00000000,00000000,00000587,00000051,00000028,00000000,00000059,00000000,00000000,00000000,00000000,                                                                                                                               
R157,205TH ST-BAINBRIDGE AVE       ,00018414,00000676,00000146,00000275,00000002,00010630,00010252,00000000,00000000,00000000,00000000,00000047,00000000,00000020,00000754,00000034,00000032,00000000,00000117,00000000,00000000,00000000,00000000,                                                                                                                               
R158,UNION TURNPIKE-KEW GARDENS    ,00042524,00003053,00000393,00001318,00000050,00019852,00047051,00000000,00000000,00000000,00000000,00000326,00000000,00000085,00002486,00000454,00000179,00000000,00000167,00000000,00000000,00000000,00000000,                                                                                                                               
R159,116TH STREET-COLUMBIA         ,00036486,00001912,00000104,00000484,00000114,00008185,00030353,00000000,00000000,00000000,00000000,00000166,00000000,00000211,00000650,00000603,00000281,00000000,00000327,00000000,00000000,00000000,00000000,                                                                                                                               
R160,ASTOR PLACE-4 AVENUE          ,00047597,00002253,00000124,00000464,00000172,00012838,00035418,00000000,00000000,00000000,00000000,00000316,00000000,00000354,00001056,00000560,00000303,00000000,00000432,00000000,00000000,00000000,00000000,                                                                                                                               
R161,KINGSBRIDGE RD-JEROME AVE     ,00023149,00000898,00000197,00000295,00000007,00013955,00010914,00000000,00000000,00000000,00000000,00000043,00000000,00000002,00000881,00000045,00000022,00000000,00000062,00000000,00000000,00000000,00000000,                                                                                                                               
R162,ELDER AVE-WESTCHESTER AVE     ,00017167,00000573,00000100,00000118,00000003,00010738,00005573,00000000,00000000,00000000,00000000,00000033,00000000,00000000,00000218,00000028,00000021,00000000,00000023,00000000,00000000,00000000,00000000,                                                                                                                               
R163,14TH STREET-6TH AVENUE        ,00066047,00002799,00000237,00000856,00000065,00019470,00052625,00000000,00000000,00000000,00000000,00000554,00000000,00000075,00002384,00000766,00000522,00000000,00000469,00000000,00000000,00000000,00000000,                                                                                                                               
R164,66TH STREET-BROADWAY          ,00057886,00006418,00000271,00001059,00000319,00017380,00041119,00000000,00000000,00000000,00000000,00000428,00000000,00000704,00001386,00000794,00000377,00000000,00000436,00000000,00000000,00000000,00000000,                                                                                                                               
R165,TOMPKINSVILLE                 ,00002748,00000057,00000006,00000020,00000000,00000447,00000389,00000000,00000000,00000000,00000000,00000003,00000000,00000000,00000001,00000011,00000000,00000000,00000046,00000000,00000000,00000000,00000000,                                                                                                                               
R166,79TH STREET-BROADWAY          ,00042262,00003962,00000242,00000842,00000053,00014923,00033144,00000000,00000000,00000000,00000000,00000393,00000000,00000134,00001248,00000616,00000254,00000000,00000354,00000000,00000000,00000000,00000000,                                                                                                                               
R167,86TH STREET-BROADWAY          ,00047478,00004996,00000302,00001036,00000023,00015763,00040546,00000000,00000000,00000000,00000000,00000399,00000000,00000119,00001434,00000749,00000364,00000000,00000314,00000000,00000000,00000000,00000000,                                                                                                                               
R168,96TH STREET-BROADWAY          ,00089101,00009343,00000697,00002487,00000085,00035599,00085841,00000000,00000000,00000000,00000000,00000706,00000000,00000182,00003177,00001163,00000764,00000000,00000596,00000000,00000000,00000000,00000000,                                                                                                                               
R169,137TH STREET-BROADWAY         ,00029595,00001540,00000244,00000392,00000026,00018444,00025754,00000000,00000000,00000000,00000000,00000052,00000000,00000014,00001074,00000170,00000206,00000000,00000145,00000000,00000000,00000000,00000000,                                                                                                                               
R170,14TH STREET-UNION SQUARE      ,00282638,00012558,00001056,00003583,00000807,00096489,00244174,00000000,00000000,00000000,00000000,00002132,00000000,00001597,00009048,00003386,00001995,00000000,00002259,00000000,00000000,00000000,00000000,                                                                                                                               
R171,7TH AVENUE-PARK PLACE         ,00022633,00001114,00000089,00000277,00000010,00005684,00024811,00000000,00000000,00000000,00000000,00000234,00000000,00000015,00001189,00000372,00000276,00000000,00000160,00000000,00000000,00000000,00000000,                                                                                                                               
R172,BRIGHTON BEACH-CONEY ISLAND   ,00031383,00002909,00000210,00000859,00000027,00008795,00017823,00000000,00000000,00000000,00000000,00000175,00000000,00000038,00000440,00000144,00000045,00000000,00000128,00000000,00000000,00000000,00000000,                                                                                                                               
R173,207TH STREET-BROADWAY         ,00019006,00001178,00000154,00000471,00000009,00009258,00017720,00000000,00000000,00000000,00000000,00000085,00000000,00000011,00000831,00000166,00000123,00000000,00000088,00000000,00000000,00000000,00000000,                                                                                                                               
R174,181ST STREET-FT WASH AVE      ,00024578,00001860,00000125,00000482,00000006,00009224,00024387,00000000,00000000,00000000,00000000,00000138,00000000,00000007,00000982,00000270,00000234,00000000,00000204,00000000,00000000,00000000,00000000,                                                                                                                               
R175,8TH AVENUE-14TH STREET        ,00112202,00004013,00000384,00001434,00000424,00039865,00086250,00000000,00000000,00000000,00000000,00000780,00000000,00000553,00004333,00001479,00000768,00000000,00001235,00000000,00000000,00000000,00000000,                                                                                                                               
R176,33RD STREET-PARK AVENUE       ,00081883,00004123,00000229,00000780,00000172,00021784,00056268,00000000,00000000,00000000,00000000,00000877,00000000,00000276,00002609,00001035,00000457,00000000,00000580,00000000,00000000,00000000,00000000,                                                                                                                               
R177,68TH STREET-HUNTER COLLEGE    ,00096919,00006231,00000314,00000973,00000444,00022805,00058109,00000001,00000000,00000000,00000000,00000734,00000000,00000686,00002699,00001298,00000570,00000000,00000471,00000000,00000000,00000000,00000000,                                                                                                                               
R178,77TH STREET-LEXINGTON AVE     ,00102439,00007222,00000373,00001103,00000275,00028012,00068081,00000000,00000000,00000000,00000000,00000953,00000000,00000486,00002541,00001279,00000646,00000000,00000800,00000000,00000000,00000000,00000000,                                                                                                                               
R179,86TH STREET-LEXINGTON AVE     ,00166858,00010988,00000540,00002060,00000211,00052993,00136318,00000000,00000000,00000000,00000000,00001578,00000000,00000653,00005867,00002409,00001442,00000000,00001073,00000000,00000000,00000000,00000000,                                                                                                                               
R180,103RD STREET-LEXINGTON AVE    ,00040707,00002122,00000234,00000729,00000028,00019944,00025218,00000000,00000000,00000000,00000000,00000149,00000000,00000080,00001183,00000175,00000137,00000000,00000176,00000000,00000000,00000000,00000000,                                                                                                                               
R181,110TH STREET-LEXINGTON AVE    ,00031819,00001854,00000244,00000536,00000015,00017104,00021140,00000000,00000000,00000000,00000000,00000100,00000000,00000021,00000920,00000139,00000153,00000000,00000094,00000000,00000000,00000000,00000000,                                                                                                                               
R182,116TH STREET-LEXINGTON AVE    ,00039064,00002048,00000357,00000696,00000003,00024990,00026121,00000000,00000000,00000000,00000000,00000081,00000000,00000042,00001284,00000103,00000135,00000000,00000150,00000000,00000000,00000000,00000000,                                                                                                                               
R183,BEDFORD PARK BLVD-JEROME AV   ,00011835,00000425,00000071,00000199,00000004,00006415,00006114,00000000,00000000,00000000,00000000,00000033,00000000,00000003,00000390,00000032,00000032,00000000,00000040,00000000,00000000,00000000,00000000,                                                                                                                               
R184,CORTELYOU RD-EAST 16TH ST     ,00015455,00000843,00000111,00000244,00000007,00005805,00011333,00000000,00000000,00000000,00000000,00000050,00000000,00000008,00000553,00000091,00000098,00000000,00000074,00000000,00000000,00000000,00000000,                                                                                                                               
R185,DYCKMAN STREET-BROADWAY       ,00020599,00001159,00000110,00000381,00000009,00009536,00015051,00000000,00000000,00000000,00000000,00000052,00000000,00000008,00000674,00000103,00000104,00000000,00000049,00000000,00000000,00000000,00000000,                                                                                                                               
R186,86TH ST-CENTRAL PARK WEST     ,00024169,00002099,00000144,00000539,00000021,00008101,00022106,00000000,00000000,00000000,00000000,00000261,00000000,00000072,00000937,00000391,00000231,00000000,00000188,00000000,00000000,00000000,00000000,                                                                                                                               
R187,81ST STREET-MUSEUM            ,00036949,00001919,00000143,00000442,00000067,00015988,00024193,00000000,00000000,00000000,00000000,00000254,00000000,00000138,00001165,00000464,00000178,00000000,00000457,00000000,00000000,00000000,00000000,                                                                                                                               
R188,50TH STREET-8TH AVENUE        ,00051428,00002300,00000176,00000721,00000197,00019067,00032095,00000000,00000000,00000000,00000000,00000323,00000000,00000311,00001273,00000666,00000326,00000000,00000730,00000000,00000000,00000000,00000000,                                                                                                                               
R189,CHRISTOPHER ST-SHERIDAN SQ    ,00033412,00002264,00000136,00000538,00000072,00010859,00020172,00000000,00000000,00000000,00000000,00000285,00000000,00000113,00000693,00000381,00000176,00000000,00000355,00000000,00000000,00000000,00000000,                                                                                                                               
R190,23RD STREET-7TH AVENUE        ,00038042,00002670,00000224,00000846,00000139,00012882,00030382,00000000,00000000,00000000,00000000,00000367,00000000,00000140,00001332,00000518,00000334,00000000,00000322,00000000,00000000,00000000,00000000,                                                                                                                               
R191,103RD STREET-BROADWAY         ,00031551,00003600,00000215,00000739,00000012,00015153,00027305,00000000,00000000,00000000,00000000,00000146,00000000,00000052,00000888,00000362,00000274,00000000,00000314,00000000,00000000,00000000,00000000,                                                                                                                               
R192,110TH STREET-BROADWAY         ,00033229,00002977,00000216,00000846,00000022,00011852,00030549,00000000,00000000,00000000,00000000,00000216,00000000,00000057,00000994,00000387,00000303,00000000,00000326,00000000,00000000,00000000,00000000,                                                                                                                               
R193,157TH STREET-BROADWAY         ,00021965,00001517,00000235,00000461,00000001,00016297,00018450,00000000,00000000,00000000,00000000,00000053,00000000,00000012,00000811,00000128,00000075,00000000,00000113,00000000,00000000,00000000,00000000,                                                                                                                               
R194,BLEECKER ST-LAFAYETTE ST      ,00024318,00001001,00000065,00000175,00000102,00008925,00023816,00000000,00000000,00000000,00000000,00000256,00000000,00000224,00000844,00000329,00000212,00000000,00000231,00000000,00000000,00000000,00000000,                                                                                                                               
R195,161ST STREET-YANKEE STADIUM   ,00079969,00002988,00000500,00001095,00000099,00037623,00032897,00000000,00000000,00000000,00000000,00000299,00000000,00000140,00002205,00000477,00000197,00000000,00000358,00000000,00000000,00000000,00000000,                                                                                                                               
R196,PROSPECT PARK-EMPIRE BLVD     ,00021354,00001050,00000179,00000408,00000006,00011986,00019868,00000000,00000000,00000000,00000000,00000098,00000000,00000007,00001117,00000109,00000102,00000000,00000111,00000000,00000000,00000000,00000000,                                                                                                                               
R197,36TH STREET-4TH AVENUE        ,00030417,00001193,00000133,00000541,00000026,00013482,00023411,00000000,00000000,00000000,00000000,00000101,00000000,00000022,00000794,00000171,00000127,00000000,00000096,00000000,00000000,00000000,00000000,                                                                                                                               
R198,NOSTRAND AVE-FULTON ST        ,00037553,00001378,00000378,00000566,00000005,00024838,00027871,00000000,00000000,00000000,00000000,00000086,00000000,00000012,00001322,00000119,00000239,00000000,00000308,00000000,00000000,00000000,00000000,                                                                                                                               
R199,KINGSTON AVE-THROOP AVE       ,00012838,00000477,00000100,00000168,00000003,00007767,00007815,00000000,00000000,00000000,00000000,00000018,00000000,00000003,00000449,00000033,00000054,00000000,00000075,00000000,00000000,00000000,00000000,                                                                                                                               
R200,EUCLID AVE-PITKIN AVE         ,00025926,00000972,00000210,00000279,00000000,00012916,00010951,00000000,00000000,00000000,00000000,00000032,00000000,00000003,00000589,00000043,00000033,00000000,00000065,00000000,00000000,00000000,00000000,                                                                                                                               
R201,WOODHAVEN BLVD-QUEENS BLVD    ,00053854,00003135,00000300,00000931,00000020,00019770,00037490,00000000,00000000,00000000,00000000,00000255,00000000,00000048,00001766,00000236,00000167,00000000,00000189,00000000,00000000,00000000,00000000,                                                                                                                               
R202,63RD DRIVE-REGO PARK          ,00041593,00004611,00000344,00001057,00000018,00010786,00033472,00000000,00000000,00000000,00000000,00000416,00000000,00000066,00001536,00000292,00000167,00000000,00000179,00000000,00000000,00000000,00000000,                                                                                                                               
R203,23RD STREET-6TH AVENUE        ,00040445,00001619,00000185,00000575,00000067,00010971,00030989,00000000,00000000,00000000,00000000,00000489,00000000,00000087,00001283,00000702,00000330,00000000,00000256,00000001,00000000,00000000,00000000,                                                                                                                               
R204,CHURCH AVE-MCDONALD AVE       ,00021745,00001485,00000185,00000694,00000007,00008561,00021529,00000000,00000000,00000000,00000000,00000113,00000000,00000005,00000613,00000128,00000120,00000000,00000117,00000000,00000000,00000000,00000000,                                                                                                                               
R205,149TH ST-GRAND CONCOURSE      ,00026625,00001020,00000261,00000381,00000035,00017482,00015060,00000000,00000000,00000000,00000000,00000070,00000000,00000006,00002559,00000035,00000058,00000000,00000080,00000000,00000000,00000000,00000000,                                                                                                                               
R206,125TH STREET-LENOX AVENUE     ,00031281,00001654,00000460,00000974,00000067,00022109,00024355,00000000,00000000,00000000,00000000,00000113,00000000,00000121,00001271,00000173,00000159,00000000,00000206,00000000,00000000,00000000,00000000,                                                                                                                               
R207,135TH STREET-LENOX AVENUE     ,00031166,00002159,00000407,00000880,00000018,00019305,00023617,00000000,00000000,00000000,00000000,00000052,00000000,00000014,00002825,00000139,00000213,00000000,00000175,00000000,00000000,00000000,00000000,                                                                                                                               
R208,103RD ST-ROOSEVELT AVE        ,00050872,00001039,00000154,00000407,00000006,00031872,00018346,00000000,00000000,00000000,00000000,00000041,00000000,00000006,00000616,00000039,00000024,00000000,00000093,00000000,00000000,00000000,00000000,                                                                                                                               
R209,STERLING ST-NOSTRAND AVE      ,00014245,00000999,00000170,00000191,00000002,00007251,00008851,00000000,00000000,00000000,00000000,00000054,00000000,00000003,00000546,00000044,00000063,00000000,00000030,00000000,00000000,00000000,00000000,                                                                                                                               
R210,BEVERLY RD-NOSTRAND AVE       ,00011211,00000502,00000121,00000166,00000000,00005363,00005080,00000000,00000000,00000000,00000000,00000049,00000000,00000000,00000375,00000033,00000005,00000000,00000025,00000000,00000000,00000000,00000000,                                                                                                                               
R211,KINGS HIGHWAY-EAST 16TH ST    ,00041258,00003374,00000278,00001208,00000045,00011514,00030568,00000000,00000000,00000000,00000000,00000541,00000000,00000033,00001058,00000431,00000109,00000000,00000119,00000000,00000000,00000000,00000000,                                                                                                                               
R212,59TH STREET-4TH AVENUE        ,00032396,00001258,00000117,00000420,00000020,00011810,00021212,00000000,00000000,00000000,00000000,00000094,00000000,00000031,00000554,00000088,00000123,00000000,00000092,00000000,00000000,00000000,00000000,                                                                                                                               
R213,BAY RIDGE AVE-4TH AVENUE      ,00019468,00000995,00000110,00000422,00000010,00005658,00015703,00000000,00000000,00000000,00000000,00000100,00000000,00000002,00000479,00000156,00000110,00000000,00000040,00000000,00000000,00000000,00000000,                                                                                                                               
R214,77TH STREET-4TH AVENUE        ,00014773,00000977,00000061,00000208,00000004,00002941,00010107,00000000,00000000,00000000,00000000,00000185,00000000,00000003,00000475,00000110,00000070,00000000,00000036,00000000,00000000,00000000,00000000,                                                                                                                               
R215,86TH STREET-4TH AVENUE        ,00021869,00001187,00000137,00000533,00000006,00009141,00017990,00000000,00000000,00000000,00000000,00000115,00000000,00000004,00000650,00000280,00000094,00000000,00000082,00000000,00000000,00000000,00000000,                                                                                                                               
R216,BAY RIDGE - 95TH STREET       ,00016676,00001187,00000114,00000202,00000001,00003442,00011019,00000000,00000000,00000000,00000000,00000164,00000000,00000007,00000393,00000198,00000109,00000000,00000056,00000000,00000000,00000000,00000000,                                                                                                                               
R217,HOYT ST-SCHERMERHORN ST       ,00027114,00001221,00000157,00000321,00000003,00010742,00015418,00000000,00000000,00000000,00000000,00000044,00000000,00000005,00000773,00000135,00000156,00000000,00000207,00000000,00000000,00000000,00000000,                                                                                                                               
R218,ELMHURST AVE-BROADWAY         ,00030014,00002423,00000202,00000788,00000005,00010335,00035756,00000000,00000000,00000000,00000000,00000099,00000000,00000025,00001234,00000074,00000138,00000000,00000073,00000000,00000000,00000000,00000000,                                                                                                                               
